Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Kp Leier,@LeierKp,2024-05-10T05:14:01.000Z,True," noch ohne #keffiyehKann Teilnahme Israels nicht verhindern.
Will aber anscheinend auch Flagge zeigen.",0,0,0,1.3K,['#keffiyeh'],['@WDR'],[],https://pbs.twimg.com/profile_images/1496735708014432256/lfRwz7Rh_normal.jpg,https://x.com/LeierKp/status/1788799635252768807,tweet_id:1788799635252768807
Luparus Ω,@Jagdfrevler,2024-05-10T10:29:05.000Z,True,"Auf dem empfehlenswerten Blog ""Tapfer im Nirgendwo"" von Gerd Buurmann () kann/konnte man seit vielen Jahren über das ganz besondere Verhältnis des WDR zum Judenstaat lesen.",0,0,0,419,[],['@Buurmann'],[],https://pbs.twimg.com/profile_images/1421569666317705223/4AsIa5f6_normal.jpg,https://x.com/Jagdfrevler/status/1788878920353247620,tweet_id:1788878920353247620
Bine,@Bine246,2024-05-10T05:11:13.000Z,True,"Zeigt man nun Flagge indem man eine 20jährige dazu bringt die komplette Zeit im Hotel zu verbringen und mit 10 Fahrzeugen plus Helikopter zur Veranstaltung gebracht zu werden ? Wofür ? Weil über 1000 Menschen ihres Landes bestialisch umgebracht wurden? 
Das ist nicht Flagge",0,0,0,2.9K,[],[],[],https://pbs.twimg.com/profile_images/1770844764834762753/xX91YCOQ_normal.jpg,https://x.com/Bine246/status/1788798928466358713,tweet_id:1788798928466358713
Hiaslin,@0815Meinung,2024-05-10T08:52:49.000Z,True,Ihr gehört in Grund und Boden privatisiert!,0,0,0,767,[],[],[],https://pbs.twimg.com/profile_images/1702361067748311040/MQzsMAhP_normal.jpg,https://x.com/0815Meinung/status/1788854695529754631,tweet_id:1788854695529754631
Eugenio Francioni,@Eugenio_Francio,2024-05-10T09:49:17.000Z,False,Wie krank seid Ihr eigentlich beim #WDR?#OERR ,0,0,0,35,"['#WDR', '#OERR']",['@OERRBlog'],[],https://pbs.twimg.com/profile_images/1792588663303426049/A0C_TxT8_normal.jpg,https://x.com/Eugenio_Francio/status/1788868905986900199,tweet_id:1788868905986900199
Jürgen B.,@THEONLYJUERGENB,2024-05-10T06:47:20.000Z,False,"OMG, der ÖRR ist so lost.",0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1710594733079187456/A35m8PGy_normal.jpg,https://x.com/THEONLYJUERGENB/status/1788823116128321825,tweet_id:1788823116128321825
Claudia Paddington,@ClaudiaPadding,2024-05-10T09:09:25.000Z,False,"An der Gleichsetzung Israels mit Russland erkennt man, dass das Bildungssystem weltweit zu Versagen scheint. Ob das mit dem #SkolstreijkFörKlimatet zusammenhängt?
Israel wurde angegriffen, verteidigt sich. Russland hat die Ukraine überfallen, begeht NACHWEISLICH KRIEGSVERBRECHEN.",0,0,0,715,['#SkolstreijkFörKlimatet'],[],[],https://pbs.twimg.com/profile_images/1773809375024443393/dJKVef5U_normal.jpg,https://x.com/ClaudiaPadding/status/1788858873580769359,tweet_id:1788858873580769359
Heinz Heizer,@heizer_heinz,2024-05-09T18:23:06.000Z,False,"So vergesslich? 

Angegriffen hat der Gazastreifen ... die Moslems, haben den Angriffskrieg gegen Israel begonnen.",0,0,0,516,[],[],[],https://pbs.twimg.com/profile_images/1765115732780548096/RfnJ0PD1_normal.jpg,https://x.com/heizer_heinz/status/1788635824382181657,tweet_id:1788635824382181657
Phil Liam,@Phil_Liam_,2024-05-10T08:43:44.000Z,False,Kein Wunder wenn man soviele muslimischen Migranten aufnimmt. Wenig Mitleid. Schweden wird eh bald nicht mehr Schweden sein.,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1518991152023810049/_RJ2m5xY_normal.jpg,https://x.com/Phil_Liam_/status/1788852411898974234,tweet_id:1788852411898974234
Thomas La Sagne,@thomas_hias,2024-05-10T12:36:51.000Z,False,"Antisemitismus für 18,36€, Respekt.#NieWiederIstJetzt",0,0,0,2,['#NieWiederIstJetzt'],[],[],https://pbs.twimg.com/profile_images/1546108844069224449/n8-jtUkw_normal.jpg,https://x.com/thomas_hias/status/1788911076546887882,tweet_id:1788911076546887882
Emmason,@bigbalkoson,2024-05-10T14:26:42.000Z,False,I want my 220€ back. Every year,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1002236234599723008/rpLmLR9h_normal.jpg,https://x.com/bigbalkoson/status/1788938718830576071,tweet_id:1788938718830576071
fraiddy,@fraiddy1,2024-05-10T15:31:27.000Z,False,Der Vergleich ist falsch. Israe wurde angegriffen und verteidigt sich. Ihre einseitige Berichterstattung befeuert diesen primitiven Mob.,0,0,0,6,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/fraiddy1/status/1788955015048003612,tweet_id:1788955015048003612
Mark Kwestschen,@kwestschen,2024-05-10T10:59:08.000Z,False,"Wie seid ihr denn drauf?

Einfach mal die Narrative der Antisemiten unwidersprochen ausstrahlen. Prima! Toll gemacht!

Schon mitbekommen,dass Russland die Ukraine angegriffen hat und die Hamas Israel? Aber klar,Israel darf man mal mit Russland unwidersprochen gleich setzen lassen",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1308788908411547649/DoyYP-er_normal.jpg,https://x.com/kwestschen/status/1788886484604338409,tweet_id:1788886484604338409
dawirdmirschlecht,@dawirdmiruebel,2024-05-10T15:54:23.000Z,False,"Sie wissen schon dass Israel von Hamas Kidnappern und Mörder überfallen wurde und bis heute Geiseln festgehalten werden, die offenbar niemand interessieren. Russland hingegen hat die Ukraine überfallen und begeht Völkermord.",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1607122784764788737/kw1OX2Xb_normal.jpg,https://x.com/dawirdmiruebel/status/1788960785034543202,tweet_id:1788960785034543202
Dirk Jacobs,@Dirk_Jacobs_SH,2024-05-10T11:32:52.000Z,False,Man vergleicht Russland mit Israel? Der Moderator hat fertig.,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/564937710926716928/0SmBaASW_normal.jpeg,https://x.com/Dirk_Jacobs_SH/status/1788894972541854048,tweet_id:1788894972541854048
Dirk Jacobs,@Dirk_Jacobs_SH,2024-05-10T11:39:19.000Z,False,"Peter Scholl Latour dreht sich im Grab herum. Wie kann man die Parolen von Terroristen einfach mal so rausballern, die besten weglassen und verharmlosen?",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/564937710926716928/0SmBaASW_normal.jpeg,https://x.com/Dirk_Jacobs_SH/status/1788896597310345304,tweet_id:1788896597310345304
Bronko_Berlin,@DZ1B21,2024-05-10T08:44:08.000Z,False,"W in WDR stand nochmal wofür genau?Woke?
Wahhabitisch?
Wahrheitsverdrehend?",0,0,0,23,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1514188846862417920/gHr7BArZ_normal.jpg,https://x.com/DZ1B21/status/1788852509273989548,tweet_id:1788852509273989548
Christina S.,@ChristinaS75256,2024-05-10T06:44:21.000Z,False,"Es ist unglaublich,dass ich für so einen antisemitischen Beitrag Gebühren zahlen muss!
Von Journalismus sind Sie weit entfernt,das ist ekelhafte Ideologie",0,0,0,184,[],[],[],https://pbs.twimg.com/profile_images/1712568599460642816/jXE8PzLa_normal.jpg,https://x.com/ChristinaS75256/status/1788822364295156043,tweet_id:1788822364295156043
Tobb3,@tobbe198703,2024-05-10T08:54:07.000Z,False,"Und trotz Morddrohungen hat Israel gewonnen und ist im Finale  
Ich bin auf die Hamas Gesichter gespannt wenn Israel das Finale gewinnt. 

Stimmt alle für Israel ",0,0,0,33,[],[],"['\\U0001faf6\\U0001f3fb', '\\U0001faf6\\U0001f3fb', '\\U0001f4aa\\U0001f3fb']",https://pbs.twimg.com/profile_images/1711409677685121024/bP784qf3_normal.jpg,https://x.com/tobbe198703/status/1788855024337985869,tweet_id:1788855024337985869
Peter Karl Weger,@sagesmitmusik,2024-05-10T09:11:59.000Z,False,"Ich schäme mich Fremd für meinen Heimat Sender   #Eurovision2024Ich frag mich ""wo hat der Herr gelernt?"" Ich empfehle den Verantwortlichen dieses Accounts dringend die Lektüre der Bücher von Frau Prof. Dr. .",0,0,0,319,['#Eurovision2024'],"['@WDR', '@WDRaktuell', '@PositiveMaren']",['\\U0001f629'],https://pbs.twimg.com/profile_images/1721601304886185984/SOa5eD5a_normal.jpg,https://x.com/sagesmitmusik/status/1788859520724213802,tweet_id:1788859520724213802
Eck Gre,@EckGre5,2024-05-10T10:43:33.000Z,False,"Flagge zeigen, dadurch dass eine junge Sängerin mit Hochsicherheitskonvoi zum Veranstaltungsort gefahren werden muss, Terrororganisationen verherrlicht werden und man zur Vernichtung Israels aufruft? Die Ukraine fordert die Vernichtung Russlands?",0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1766873998875340800/Pz2ef9yx_normal.jpg,https://x.com/EckGre5/status/1788882563433468015,tweet_id:1788882563433468015
Dirk Siepmann,@dirk_siepmann,2024-05-10T08:58:21.000Z,False,"Lieber  , ihr disqualifiziert euch zunehmend. Hat Israel einen Angriffskrieg begonnen? Ist blinde Wut ""Flagge bekennen ""?",0,0,0,38,[],['@WDRaktuell'],[],https://pbs.twimg.com/profile_images/1697881074167083009/1Nz_Dvdi_normal.jpg,https://x.com/dirk_siepmann/status/1788856088147669164,tweet_id:1788856088147669164
den opprørske sebraen (),@rebZeb01,2024-05-10T07:14:24.000Z,False,"Es ist so traurig euch täglich dabei zuzuschauen, wie ihr den ÖRR in eurer ideologischen Verbohrtheit letztlich selbst abschafft.
""Pro-palästinensisch"" bedeutet immer auch Ablehnung der Hamas.
Hier hingegen handelt es sich um puren Antisemitismus.
Den sollte man auch so benennen.",0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1535298067024560129/qBv8Fg0z_normal.jpg,https://x.com/rebZeb01/status/1788829930207215936,tweet_id:1788829930207215936
Hugo1121,@Hugo112110,2024-05-09T18:39:41.000Z,False,"Bitte zeigt mal die Bilder der Demonstranten..
Ach habe ich selber schon FÜR EUCH erledigt!",0,0,0,285,[],[],[],https://pbs.twimg.com/profile_images/1662495391005413376/C1gtUvy9_normal.png,https://x.com/Hugo112110/status/1788639997936984133,tweet_id:1788639997936984133
Carsten van Loo,@CarstenLoo,2024-05-10T10:16:54.000Z,False,"Geht es Euch noch gut ?
Die Hamas greift Israel an und Sie tun so, als ob Israel der Täter ist.
Wie erbärmlich ist das ?",0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1432026533883940869/vE_l8ElF_normal.jpg,https://x.com/CarstenLoo/status/1788875856091164694,tweet_id:1788875856091164694
Lady Liberty,@CarinaSmolik01,2024-05-10T08:05:22.000Z,False,"Hallo  wie wäre es, wenn Ihr mal über alles, was dort passiert, berichtet und nicht nur über angebliche Schön-Wetter-Demos",0,0,0,246,[],['@WDR'],[],https://pbs.twimg.com/profile_images/1771140554601951232/_NabrTOc_normal.jpg,https://x.com/CarinaSmolik01/status/1788842753771606407,tweet_id:1788842753771606407
Luisa Berger,@londonlizzi,2024-05-10T10:15:53.000Z,False,Schämen Sie sich für diese Art der Berichterstattung,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1765773280940597249/VoreFw2x_normal.jpg,https://x.com/londonlizzi/status/1788875599844405455,tweet_id:1788875599844405455
AK neo,@CustomNeo,2024-05-10T09:04:55.000Z,False,"Ach die Terror Fan boys und girls demonstrieren, verstehe.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/794853384868270080/KNcXH-4e_normal.jpg,https://x.com/CustomNeo/status/1788857740418523530,tweet_id:1788857740418523530
Soenke Moehring,@MoehringSoenke,2024-05-10T08:58:04.000Z,False,Widerlich!,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/441325409033256960/itfVV-Jj_normal.jpeg,https://x.com/MoehringSoenke/status/1788856016722923624,tweet_id:1788856016722923624
WonderingWonk,@deinernstmybier,2024-05-10T12:20:44.000Z,False, warum so heillos naiv?,0,0,0,5,[],['@WDRaktuell'],[],https://pbs.twimg.com/profile_images/1729980896512503808/3e5jhiNV_normal.jpg,https://x.com/deinernstmybier/status/1788907019384074514,tweet_id:1788907019384074514
oleander,@oleande17889277,2024-05-10T19:04:30.000Z,False,#JudenhassIstKeineMeinung,0,0,0,5,['#JudenhassIstKeineMeinung'],[],[],https://pbs.twimg.com/profile_images/1766369270349328385/HHSoY-nk_normal.jpg,https://x.com/oleande17889277/status/1789008632446665073,tweet_id:1789008632446665073
Jenda #FCKPTN Adámek,@Adme777Jan,2024-05-10T08:59:45.000Z,False,"Hamas = Agressor!!!
Russland = Agressor!!!

...und Doppelmoral? Russland überfiel Georgien 2008, annektiert Krim 2014, schickte ihre ""grüne Mänchen"" nach Donbas in 2014, trotzdem wurde es erst im 2022 von ESC ausgeschloßen.",0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1756807314273677312/CyEXA5ZM_normal.jpg,https://x.com/Adme777Jan/status/1788856439613624379,tweet_id:1788856439613624379
Abraxine,@abraxine,2024-05-09T17:48:01.000Z,False,Juden geht zurück nach Polen rufe sind keine Demonstration.,0,0,0,449,[],[],[],https://pbs.twimg.com/profile_images/1646262450226954240/fJR27qRv_normal.jpg,https://x.com/abraxine/status/1788626995544305853,tweet_id:1788626995544305853
Susanne Offen,@DrSueCivics,2024-05-10T11:24:41.000Z,False,"Sie sind einfach unglaublich.
Israel wurde am 07. Oktober überfallen, auch ein Musikfestival war Ziel. Jetzt relativieren Sie hier die antisemitische Mobilisierung gegen eine junge israelische Sängerin mit einem aberwitzigen Vergleich mit dem Aggressor Russland. Unfassbar.",0,0,0,117,[],[],[],https://pbs.twimg.com/profile_images/1543147616409731073/LyzvhP_S_normal.jpg,https://x.com/DrSueCivics/status/1788892915617476790,tweet_id:1788892915617476790
daniela hempel,@DanielaHempel,2024-05-09T18:35:06.000Z,False,"Wird das bitte richtig eingeordnet von dem Journalisten 
Oder einfach nur 
Sprachrohr der Aktivisten 

Journalismus quo vadis",0,0,0,430,[],[],"['\\U0001f633', '\\U0001f633']",https://pbs.twimg.com/profile_images/1409630081962721285/GmJfAoFE_normal.jpg,https://x.com/DanielaHempel/status/1788638846332047742,tweet_id:1788638846332047742
Dr Lens Veritatis,@LensVeritatis,2024-05-09T15:25:21.000Z,False,BREAKING: Massive crowds have already gathered in Malmö to protest against Israel’s participation in #Eurovision. Various artists and civil rights groups have joined the protests in force. #Gaza #Israel #FreePalestine #eurovision2024,0,0,0,0,"['#Eurovision', '#Gaza', '#Israel', '#FreePalestine', '#eurovision2024']",[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1718852347911458816/S9tN3VJi_normal.jpg,https://x.com/i/status/1788568835185897559,tweet_id:1788568835185897559
MatterThatMatters,@WillMatter4,2024-05-09T19:27:32.000Z,True,"concerns for the olympics in Paris....and summer travel....
and music festivals....we need positive change and fast....",0,0,0,167,[],[],[],https://pbs.twimg.com/profile_images/1714435135091716098/JFqzIkH4_normal.jpg,https://x.com/WillMatter4/status/1788652040438108614,tweet_id:1788652040438108614
Emma***,@Emmi_3662,2024-05-09T19:27:49.000Z,False,"Sanity prevails.
They're not part of Europe.",0,0,0,74,[],[],[],https://pbs.twimg.com/profile_images/1714483900309803008/ztQUxALY_normal.jpg,https://x.com/Emmi_3662/status/1788652111602827545,tweet_id:1788652111602827545
Mustafa Karadeniz,@Mustafa58993599,2024-05-09T17:05:15.000Z,False,"ZIONIST TERRORIST ISRAE*L
ZIONIST TERRORIST NETENYAH*U",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1226615744764534784/4YlhoUcH_normal.jpg,https://x.com/Mustafa58993599/status/1788616234126217693,tweet_id:1788616234126217693
Jonny Wango,@JonathonWango,2024-05-09T17:07:05.000Z,False,"Fantastic.
Sending solidarity to Malmo#BoycottEurovision",0,0,0,19,['#BoycottEurovision'],[],[],https://pbs.twimg.com/profile_images/1526336642675617793/M_SkIbuj_normal.jpg,https://x.com/JonathonWango/status/1788616693960352124,tweet_id:1788616693960352124
Mak,@kamobile,2024-05-09T18:29:56.000Z,True,Muslim influencer gets severely beaten by her parents during a live stream- for not covering her hair with a scarf.,0,0,0,160,[],[],[],https://pbs.twimg.com/profile_images/1146249145/image_normal.jpg,https://x.com/kamobile/status/1788637542843142652,tweet_id:1788637542843142652
Alepoudaki,@TsitsiaMaria,2024-05-09T17:37:04.000Z,False,Long live the heroic and victorious Palestinian Resistance and people's anti-imperialist struggle worldwide!,0,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/1726206695846694912/DoAtQ1Ya_normal.jpg,https://x.com/TsitsiaMaria/status/1788624240897405276,tweet_id:1788624240897405276
عبد الله,@246554,2024-05-09T16:33:22.000Z,True,"The situation in Gaza’s Rafah is increasingly dire as over 1.4 million Palestinians — 1 million of whom are displaced after fleeing Israel’s attacks on other parts of the besieged enclave — are now trapped in Gaza’s southernmost city and left with essentially nowhere to go.

As",0,0,0,130,[],[],[],https://pbs.twimg.com/profile_images/564019409941848064/4-EYDjNt_normal.jpeg,https://x.com/246554/status/1788608209877393848,tweet_id:1788608209877393848
Martin Leahy,@TheNewReview2,2024-05-09T20:52:25.000Z,False,"Palestinian singer Leen sings ‘You Will Never Bury Palestine’- a rewrite of this year’s Israeli Eurovision entry. 
Recorded in @CoughlansLive Cork City, Ireland with a powerful chorus of people all united in one voice for Palestine. ",0,0,0,1,[],[],['\\U0001f4fd\\ufe0f'],https://pbs.twimg.com/profile_images/1336060219747688456/gTiZaY0-_normal.jpg,https://x.com/TheNewReview2/status/1788673400191189004,tweet_id:1788673400191189004
Dan de Lench,@DandeLench,2024-05-09T16:43:20.000Z,False,Keep it rocking sisters and brothers ,0,0,0,167,[],[],"['\\u270a', '\\u270a', '\\u270a', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1794367056437035008/wGCKKCs3_normal.jpg,https://x.com/DandeLench/status/1788610715831373998,tweet_id:1788610715831373998
Kate Schroeder ..From the river to the sea.,@KateSchroe51943,2024-05-09T16:29:48.000Z,False,Good work people .,0,0,0,161,[],[],[],https://pbs.twimg.com/profile_images/1659537236009054209/VL0t8fAq_normal.jpg,https://x.com/KateSchroe51943/status/1788607312506298825,tweet_id:1788607312506298825
Fares_Fares,@basselmajzoub,2024-05-09T18:22:05.000Z,False,#BOYCOTTEUROVISION,0,0,0,113,['#BOYCOTTEUROVISION'],[],[],https://pbs.twimg.com/profile_images/679375326263181312/mhKbJ0dU_normal.jpg,https://x.com/basselmajzoub/status/1788635570450862487,tweet_id:1788635570450862487
Alessandro Serra,@serralessandro,2024-05-09T17:39:58.000Z,False,Mi taglio la mano piuttosto,0,0,0,71,[],[],[],https://pbs.twimg.com/profile_images/902069859978268675/ANERO0Xh_normal.jpg,https://x.com/serralessandro/status/1788624968130929047,tweet_id:1788624968130929047
Cristina Mo,@CristinaMo4,2024-05-09T15:29:51.000Z,False,,0,0,0,136,[],[],"['\\u2764\\ufe0f', '\\u2721\\ufe0f']",https://pbs.twimg.com/profile_images/1586806358703210500/9z68TGpE_normal.jpg,https://x.com/CristinaMo4/status/1788592222805303550,tweet_id:1788592222805303550
